time,ghi_wm2,dni_wm2,dhi_wm2,poa_wm2,p_dc_kw,p_ac_kw
2022-01-14 14:00:00+05:30,572.3040253491017,838.6534065295973,88.65127898446201,682.6649475111718,1.3653298950223436,1.1195705139183216
2022-01-14 14:40:00+05:30,463.9156214158267,788.6549846465709,80.22720408603954,562.3256251327686,1.124651250265537,0.9222140252177403
2022-01-14 15:20:00+05:30,334.2240135580199,704.2417478899534,68.56427212260525,416.28494685829725,0.8325698937165945,0.6827073128476074
2022-01-14 16:00:00+05:30,190.60593148471926,550.9371281169448,51.60659295950401,249.58758667259838,0.49917517334519673,0.4093236421430613
2022-01-14 16:40:00+05:30,52.1094958975333,246.98780838566665,23.43248483254039,75.97271642476403,0.15194543284952805,0.124595254936613
2022-01-14 17:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 18:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 18:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 19:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 20:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 21:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 22:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 23:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 00:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 01:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 02:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 03:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 04:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 05:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 06:40:00+05:30,6.08789404350493,42.39651804455713,4.276851089779358,9.918830176046129,0.019837660352092258,0.01626688148871565
2022-01-15 07:20:00+05:30,114.89874478345398,419.1111245398081,38.697811031682875,157.32987045968872,0.31465974091937743,0.25802098755388947
2022-01-15 08:00:00+05:30,260.43852048786965,638.0272572226907,60.3525760896064,331.4023158061347,0.6628046316122694,0.5434997979220609
2022-01-15 08:40:00+05:30,399.09987530841255,751.9453419673277,74.34202068115547,489.4321045863047,0.9788642091726094,0.8026686515215397
2022-01-15 09:20:00+05:30,519.7797666022426,817.2698399118361,84.31025921264222,624.1578406735928,1.2483156813471856,1.0236188587046922
2022-01-15 10:00:00+05:30,616.8101693398432,856.5489995458036,91.49020510576418,731.3751978101618,1.4627503956203236,1.1994553244086652
2022-01-15 10:40:00+05:30,686.4640324849921,879.726351744563,96.33391259069765,807.9180157021385,1.615836031404277,1.3249855457515072
2022-01-15 11:20:00+05:30,726.2774603932567,891.4914308532454,99.01178073074732,851.5373947870382,1.7030747895740765,1.3965213274507426
2022-01-15 12:00:00+05:30,734.890808005099,893.9118991328947,99.58351991660481,860.9493728196525,1.721898745639305,1.41195697142423
2022-01-15 12:40:00+05:30,712.0128118658199,887.3878153523431,98.05913794459366,835.8757596328454,1.6717515192656909,1.3708362457978664
2022-01-15 13:20:00+05:30,658.4163301207774,870.8203497285182,94.40968451795015,777.0537203698577,1.5541074407397155,1.2743681014065666
2022-01-15 14:00:00+05:30,575.9525003990875,841.1356124596516,88.53692016586467,686.2116695931746,1.3724233391863492,1.1253871381328062
2022-01-15 14:40:00+05:30,467.62284047473054,791.7522825571128,80.17489518956711,566.0200792500177,1.1320401585000355,0.9282729299700291
2022-01-15 15:20:00+05:30,337.8841566409433,708.4250013815227,68.61582001025886,420.0763008558321,0.8401526017116642,0.6889251334035645
2022-01-15 16:00:00+05:30,194.0226230763668,557.2177480971062,51.8609091161986,253.39542068242625,0.5067908413648525,0.41556848991917905
